20001,D0Q2543,DesktopPc74,330,CSE0002002,11511423,2011/5/9,2011/5/15
20002,C95F078,CasetteLibraryI1,170,CSE0002002,11812209,2011/4/28,2011/5/22
20003,M0467E1,MobilePhoneFilmH3,970,CSE0002002,12112210,2011/4/26,2011/4/13
20004,D230D47,DishwasherM7,330,CSE0002002,12112727,2011/4/26,2011/3/30
20005,D0W8356,DigitalMobileTv28,590,CSE0002002,11411720,2011/3/31,2011/4/5
20006,PY35974,PrintMediaD1,620,CSE0002002,11411314,2011/5/20,2011/5/25
20007,WJ50817,WirelessAccessPointY0,850,CSE0002003,11310127,2005/3/2,2005/1/18
20008,G071O86,GameMachineWire98,910,CSE0002003,12111112,2005/1/30,2005/3/4
20009,R5F0782,Router48,50,CSE0002003,12111828,2005/2/23,2005/1/13
20010,M79W815,MobilePhoneCarAccessories21,900,CSE0002003,11710209,2005/3/1,2005/2/22
20011,S5291W4,ServerPowerH6,740,CSE0002003,12011019,2005/3/1,2005/2/25
20012,V6Q9754,VoiceRecording38,940,CSE0002003,11410100,2005/2/28,2005/2/14
20013,L17546O,LaptopDockingStation45,980,CSE0002003,11710522,2005/1/9,2005/1/18
20014,TS64823,TwistedPairU0,740,CSE0002003,12212618,2005/2/2,2005/2/1
20015,M9J6453,Mp4C9,150,CSE0002003,11710209,2005/2/13,2005/1/20
20016,FK39705,FlatFilm23,280,CSE0002003,12112210,2005/1/29,2005/1/4
20017,S8104Z6,Speaker30,380,CSE0002003,11911424,2005/2/17,2005/2/11
20018,DB83217,DisinfectionCabinetQ3,580,CSE0002004,11910811,2008/5/3,2008/5/10
20019,TS64823,TwistedPairW0,590,CSE0002004,11412713,2008/5/21,2008/5/26
20020,W05C734,WaterDispenserY1,240,CSE0002004,12112400,2008/5/4,2008/5/20
20021,I36Z941,ImageAlarm30,560,CSE0002005,11810208,2000/7/22,2000/7/15
20022,PI37560,PowerLineCommunicationEquipment94,460,CSE0002006,11211915,2016/7/7,2016/7/11
20023,DD18704,DigitalAccessoriesD7,510,CSE0002006,11111801,2016/7/23,2016/8/6
20024,R39U102,RefrigeratorZ7,690,CSE0002006,11410600,2016/7/2,2016/6/27
20025,C6C1349,CoffeeMachineK4,530,CSE0002006,11712520,2016/7/28,2016/7/25
20026,O9F4205,OfficeEquipmentAccessoriesI1,390,CSE0002006,12112329,2016/7/9,2016/6/29
20027,C95F078,CasetteLibrary26,820,CSE0002006,11311313,2016/7/25,2016/7/8
20028,A37260X,Anti-TheftAlarmHost23,970,CSE0002006,11111829,2016/7/24,2016/7/6
20029,S8465W1,SolarWaterHeaters12,670,CSE0002006,11211902,2016/7/12,2016/6/27
20030,FG91426,FiberEquipmentC4,660,CSE0002006,11612519,2016/7/21,2016/7/6
20031,OP18549,OpticalTransceiver46,500,CSE0002006,11611903,2016/7/21,2016/6/20
20032,K62879Z,KeyboardAndMouseSet74,830,CSE0002006,12212519,2016/6/16,2016/8/9
20033,M62870K,Massager63,950,CSE0002007,11211501,2007/11/3,2007/12/10
20034,M97X845,MobilePowerN6,640,CSE0002007,11210906,2007/10/23,2007/11/21
20035,P56U187,PowerAmplifierJ9,120,CSE0002007,11910811,2007/10/28,2007/10/28
20036,W920W86,WirelessSecurity90,110,CSE0002007,11211414,2007/12/7,2007/10/30
20037,H8713D4,HardDiskRecordingT5,390,CSE0002007,12110325,2007/11/26,2007/12/6
20038,M85D039,Monitor75,530,CSE0002007,12111219,2007/12/2,2007/12/18
20039,M5809H7,MotherboardA2,540,CSE0002007,11510816,2007/10/24,2007/10/21
20040,S7K6834,ScreenSplitterN4,450,CSE0002007,11310305,2007/11/26,2007/10/28
20041,H7143H9,HotPotI6,120,CSE0002007,11210120,2007/12/5,2007/12/2
20042,M5809H7,MotherboardP7,900,CSE0002007,11212724,2007/12/14,2007/12/16
20043,P9L0284,Program-ControlledSwitchZ8,450,CSE0002007,11712325,2007/11/24,2007/11/21
20044,H089L35,HoodP6,670,CSE0002007,11912320,2007/11/11,2007/11/17
20045,T9508D4,TrafficManagementF4,560,CSE0002007,11812407,2007/11/8,2007/12/15
20046,C2056I7,Cabinet07,950,CSE0002007,11710818,2007/10/24,2007/11/24
20047,T7E2913,TollMachineJ1,780,CSE0002007,11411019,2007/11/2,2007/11/12
20048,CZ28413,CarEquipmentS3,690,CSE0002007,11710818,2007/11/23,2007/12/7
20049,B239N58,BuildingIntercom95,1000,CSE0002007,12210428,2007/12/3,2007/10/26
20050,I41V392,InkCartridgeX2,410,CSE0002007,11111510,2007/11/25,2007/12/5
20051,A794O23,AdapterRing70,340,CSE0002007,12011517,2007/10/21,2007/11/17
20052,A392R56,AntivirusSoftware09,850,CSE0002007,11211620,2007/12/10,2007/12/8
20053,T9T8140,ToasterElectricOvenO2,810,CSE0002007,11311405,2007/10/23,2007/12/7
20054,R04W892,RibbonD5,880,CSE0002007,12011920,2007/12/3,2007/10/25
20055,E8T2037,ElectricHeaterP7,630,CSE0002007,11110321,2007/10/30,2007/11/27
20056,PY35974,PrintMediaD1,170,CSE0002007,11110319,2007/10/23,2007/11/2
20057,E8T2037,ElectricHeater39,690,CSE0002007,12211226,2007/12/7,2007/12/11
20058,A50L172,Air-ConditioningFan79,490,CSE0002007,11211210,2007/12/1,2007/12/3
20059,M328K91,Monitor84,360,CSE0002007,12010120,2007/11/7,2007/11/19
20060,A50L172,Air-ConditioningFan38,60,CSE0002007,11310829,2007/12/12,2007/10/21
20061,TI26891,TeachingSoftwareO3,650,CSE0002007,11511403,2007/11/26,2007/11/2
20062,F9N8470,FocusingScreenU5,230,CSE0002007,11611508,2007/12/6,2007/12/9
20063,ML18593,Minicomputer24,590,CSE0002007,11910015,2007/11/20,2007/10/21
20064,C46258Y,CleaningAndMaintenance12,820,CSE0002007,11510816,2007/10/23,2007/11/19
20065,UL87156,UpsPowerShredder19,1000,CSE0002007,11710128,2007/10/24,2007/11/18
20066,B8E1796,Binoculars12,40,CSE0002007,11410820,2007/11/11,2007/12/13
20067,HD86793,HumidifierF6,770,CSE0002007,11411929,2007/11/28,2007/11/22
20068,N2364L9,NetworkManagementAndBackupSoftwarevirtualizationSoftware51,330,CSE0002007,11312426,2007/11/30,2007/11/15
20069,M8I1749,MonocularC0,670,CSE0002007,11511213,2007/12/16,2007/12/10
20070,C2F0671,Cd24,960,CSE0002007,11812728,2007/10/26,2007/11/25
20071,C95F078,CasetteLibraryJ4,630,CSE0002007,12210428,2007/12/12,2007/12/7
20072,M320L69,MotherboardChipsetY5,700,CSE0002007,11512928,2007/12/9,2007/10/31
20073,M9J6453,Mp4O7,410,CSE0002007,11911604,2007/11/1,2007/12/6
20074,L891S65,LcdTvV7,590,CSE0002007,12212215,2007/10/30,2007/12/14
20075,P02C741,PaperCutter64,140,CSE0002007,11112029,2007/12/9,2007/11/6
20076,S2501J4,ServerHardDrive17,220,CSE0002007,11310829,2007/11/8,2007/12/7
20077,MG73026,MobilePhoneCompanionI6,110,CSE0002007,11112416,2007/11/10,2007/11/7
20078,D1G4290,DigitizerX4,390,CSE0002007,12112505,2007/10/29,2007/11/18
20079,P7604Q5,Pbx97,220,CSE0002007,11911204,2007/12/12,2007/11/14
20080,F40365I,FiberOpticCable39,740,CSE0002007,11911204,2007/10/23,2007/11/10
20081,EE05684,ElectricIronB1,400,CSE0002007,12212915,2007/10/22,2007/11/2
20082,DT47956,DvdPlayer89,730,CSE0002007,11210906,2007/11/14,2007/12/4
20083,C9520Y6,ColdLaminator86,250,CSE0002007,12010225,2007/12/6,2007/12/13
20084,P3650F7,PrecisionAirConditionerI6,350,CSE0002007,11510816,2007/12/9,2007/12/7
20085,A02N847,AudioAndVideoCableP6,90,CSE0002007,12110421,2007/11/11,2007/11/5
20086,B830R57,BarcodeAndCardReadingEquipment71,300,CSE0002007,11310305,2007/11/26,2007/10/23
